Cod_Febraban,Seg_Febraban,Nome_Convênio,CNPJ,Grade,Descricao_Conv,
4685,1,PM VACARIA,87866745000116,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4688,1,PREF MUN VALENCA,29076130000190,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4692,1,PM VALINHOS,45787678000102,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4701,1,PM VARGINHA-TRIBUTOS,18240119000105,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4704,1,PM VARRE E SAI,39217831000155,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4717,1,VARZEA PAULISTA,45780087000103,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4730,1,PM VERA CRUZ BA,13891130000103,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4731,1,PM VERA CRUZ SP,72887078000180,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4739,1,PM VESPASIANO,18715425000142,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4748,1,PM VICENTINOPOLIS,44834000107,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4750,1,PM VICOSA-TRIBUTOS,18132449000179,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4767,1,PM VILA VELHA,27165554000448,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4768,1,PM VILHENA,4092706000181,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4769,1,VINHEDO,46446696000185,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4771,1,PM VIRGEM LAPA,18348730000143,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4776,1,VISCONDE RIO BRANCO,18137927000133,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4784,1,PM VITORIA,27142058000126,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4785,1,PM VITORIA CONQUISTA,14239578000100,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4791,1,PM VOLTA REDONDA,32512501000143,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4792,1,PM VOTORANTIM,46634051000176,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4797,1,PM FRANCA,47970769000104,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4812,1,PMILHA COMPRIDA,64037872000107,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4813,1,PM S FCO ITABAPOANA,1623783000122,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4814,1,PM COCALZINHO,36985463000105,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4815,1,PM MACUCO,1617237000189,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4817,1,PM SANTANA PARAISO,38515573000120,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4821,1,PM ARICANDUVA,1608511000153,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4828,1,PM APERIBE,36288900000123,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4829,1,PM RIO DAS OSTRAS,39223581000166,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4833,1,PM IGUABA GRANDE,1615882000162,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4834,1,PM ALFREDO VASCONCEL,26130617000115,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4835,1,PM ALTO JEQUITIBA,18392506000159,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4846,1,PM S JOAQUIM BICAS,1612516000150,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4848,1,PM PINHEIRAL,1612981000190,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4849,1,PM ARMACAO BUZIOS,1616171000102,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4853,1,PM GUAPIMIRIM,39547500000183,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4860,1,PM SARZEDO,1612509000158,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4864,1,PM NOVO GAMA,1629276000104,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4865,1,PM CID OCIDENTAL,36862621000121,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4866,1,PM VALPARAISO,1616319000109,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4867,1,PM AGUAS LINDAS GO,1616520000196,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4873,1,ENTRE FOLHAS,66229626000182,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4875,1,PM JUATUBA,64487614000122,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4876,1,PM S JOSE DA LAPA,42774281000180,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4878,1,PM ALTO CAPARAO,1616270000194,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4895,1,PM DIVISOPOLIS,66234311000123,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4904,1,PM GUARACIAMA,1612549000108,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4926,1,PM NAQUE,1613208000149,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4937,1,PM PALMOPOLIS,66234345000118,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4940,1,PM PERIQUITO,1613077000108,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4959,1,PM S J MANTENINHA,22705248000190,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4961,1,PM SAO JOSE BARRA,1616458000132,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4969,1,PM UBAPORANGA,66229717000118,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
5146,1,PM JAIBA,25209149000106,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
5181,1,PM QUERENCIA,37465002000166,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
5375,1,PM MESQUITA,4132090000125,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
5645,1,PM NOVA CAMPINA,60123072000158,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
5701,1,PM SAO PAULO,46392130000703,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
5889,1,PM SAO PAULO,46392130000703,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
5896,1,PM SANTO ANDRE,46522942000130,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
6217,1,PM BATATAIS,45299104000187,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
0759,1,PM Cachoeiro do Itapemirim,27165588000190,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
1509,1,PM Estrela D'Alva (MG),17710096000184,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
1382,1,PM Dois Irmãos (RS),88254891000153,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
3291,1,PM Pilar do Sul (SP),46634473000141,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2008,1,PM Itaberá (SP),46634374000160,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4779,1,PM Tamandaré (PE),1596018000160,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
0460,1,PREF MUN BARRA DO CHOCA BA,13.906.789/0001-96,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
0141,1,PREF MUN ALTO DO RIO DOCE,18.094.748/0001-66,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4497,1,PREF MUN TEI0EIRA DE FREITAS,13.650.403/0001-28,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
1950,1,PREF MUN IPANEMA,18.334.292/0001-64,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2070,1,PREF MUN ITAOBIM,18.414.573/0001-27,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4529,1,PREF MUN TIANGUÁ CE,07.735.178/0001-20,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2332,1,PREF MUN JURUAIA,18.668.368/0001-98,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
1495,1,PREF MUN ESPIRITO STO DO PINHAL,45.739.083/0001-73,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
4515,1,PREF MUN TERESINA DE GOIAS,25.105.339/0001-83,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
2020,1,PREF MUN ITACARE,13.846.902/0001-95,"Estendida, até 23:59",TRIBUTOS MUNICIPAIS,
